Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"176,534,590","215,659,455","220,984,369","259,590,076","242,943,777","254,035,999","296,613,497","325,843,255","431,254,103","555,337,986","690,319,755","732,286,143","793,193,187","1,005,573,294","1,215,031,775","1,362,151,524","1,279,972,866","1,286,462,643","1,335,895,286","1,378,991,403","1,507,230,779","2,301,514,717","2,543,199,148","2,687,472,830","2,636,461,517","3,181,206,305","3,267,367,610","3,558,215,110","3,694,600,400","3,522,272,321","3,982,374,846","3,954,696,874","3,567,062,512","3,775,160,797","3,797,016,069","3,447,543,138",,,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"301,791,305","387,700,072","510,259,923","793,884,372","2,401,403,171","2,512,783,993","3,284,301,426","3,617,580,071","4,052,000,457","5,633,000,419","7,829,094,474","8,661,263,514","7,596,702,995","6,467,582,121","6,704,395,631","6,153,296,279","5,053,021,805","5,446,428,524","6,038,186,859","6,487,911,901","7,360,439,211","6,883,516,484","7,646,153,984","7,156,593,654","7,374,450,769","8,137,911,978","9,059,340,385","11,297,802,115","10,255,495,027","12,393,131,868","17,759,890,110","17,538,461,538","19,363,736,264","23,533,791,209","31,734,065,934","44,530,494,505","60,882,142,857","79,712,087,912","115,270,000,000","97,798,351,648","125,122,000,000","169,805,000,000","190,290,000,000","201,885,000,000","210,109,000,000","166,908,000,000",
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,067,565,161","40,424,526,826","41,450,779,109","38,299,106,120","28,998,684,211","25,121,666,667","26,362,894,737","30,074,440,483","37,662,075,750","37,182,938,696","35,838,588,170","41,976,002,704","36,183,003,978","37,438,527,800","40,716,836,998","46,174,557,556","59,867,801,205","76,216,441,462","99,697,566,668","123,533,000,000","171,537,000,000","208,182,000,000","167,423,000,000","167,998,000,000","185,363,000,000","171,665,000,000","191,549,000,000","199,324,000,000","177,954,000,000",
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506,500,000,000","516,814,000,000","517,963,000,000","460,291,000,000","435,084,000,000","395,077,000,000","395,531,000,000","391,720,000,000","404,927,000,000","270,953,000,000","195,906,000,000","259,708,000,000","306,603,000,000","345,110,000,000","430,348,000,000","591,017,000,000","764,017,000,000","989,931,000,000","1,299,710,000,000","1,660,850,000,000","1,222,640,000,000","1,524,920,000,000","2,031,770,000,000","2,170,150,000,000","2,230,630,000,000","2,030,970,000,000","1,326,020,000,000",
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,"119,000,024","122,000,016","125,000,008","128,000,000","129,999,994","148,799,980","124,525,703","159,560,018","172,200,018","188,700,037","219,900,006","222,952,504","246,457,839","290,746,158","308,458,404","571,863,503","637,753,856","746,650,611","905,709,081","1,109,346,137","1,254,765,643","1,407,062,526","1,407,243,133","1,479,687,583","1,587,413,091","1,715,626,337","1,944,710,688","2,157,432,668","2,395,492,695","2,405,022,588","2,550,185,693","1,911,600,232","2,029,026,957","1,971,525,718","753,636,371","1,293,535,192","1,382,334,879","1,851,558,199","1,989,343,548","1,817,655,192","1,734,938,190","1,674,685,126","1,677,447,003","1,845,979,351","2,089,188,921","2,581,465,675","3,110,328,011","3,775,447,706","4,796,573,531","5,308,990,459","5,698,548,988","6,406,727,230","7,219,657,132","7,522,006,198","7,912,161,660","8,095,980,014",
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,"47,679,117,486","50,850,574,463","54,271,620,755","61,058,785,168","69,950,360,857","75,140,448,166","63,055,010,157","69,408,573,982","72,867,560,642","80,004,890,145","86,652,133,907","92,122,896,789","92,636,365,540","106,033,000,000","128,326,000,000","137,459,000,000","134,339,000,000","155,407,000,000","176,823,000,000","198,042,000,000","238,840,000,000","253,081,000,000","261,845,000,000","277,287,000,000","275,906,000,000","300,054,000,000","317,836,000,000","352,956,000,000","379,206,000,000","382,623,000,000","411,962,000,000","366,063,000,000","388,728,000,000","384,862,000,000","436,754,000,000","485,123,000,000","530,763,000,000","556,846,000,000","564,567,000,000","605,085,000,000","629,218,000,000","645,831,000,000","679,163,000,000","793,222,000,000","919,798,000,000","1,053,910,000,000","1,204,950,000,000","1,526,160,000,000","1,552,630,000,000","1,706,840,000,000","2,093,720,000,000","2,264,670,000,000","2,295,120,000,000","2,362,550,000,000","2,583,580,000,000","2,666,090,000,000",
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,"4,187,777,711","4,485,777,644","5,377,333,333","7,184,853,348","9,664,157,499","14,947,391,140","45,412,957,746","46,773,368,206","64,005,665,722","74,188,249,979","80,265,619,485","111,860,000,000","164,542,000,000","184,292,000,000","153,239,000,000","129,172,000,000","119,625,000,000","103,898,000,000","86,961,922,765","85,695,861,148","88,256,074,766","95,344,459,279","116,778,000,000","131,336,000,000","136,304,000,000","132,151,000,000","134,327,000,000","142,458,000,000","157,743,000,000","164,994,000,000","145,773,000,000","160,957,000,000","188,442,000,000","183,012,000,000","188,551,000,000","214,573,000,000","258,742,000,000","328,460,000,000","376,900,000,000","415,965,000,000","519,797,000,000","429,098,000,000","526,811,000,000","669,507,000,000","733,956,000,000","744,336,000,000","753,831,000,000","646,002,000,000",
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,"1,126,364,162","1,222,860,429","1,328,259,625","1,351,234,926","1,388,282,600","1,446,869,619","1,484,491,676","1,607,409,539","1,677,771,401","1,847,501,441","2,100,229,759","2,288,340,041","2,483,055,722","3,077,254,460","3,958,931,660","4,823,090,192","6,013,210,816","7,499,005,639","8,128,719,315","8,418,407,787","7,617,256,737","9,538,009,463","9,254,395,996","8,465,226,937","10,044,297,796","12,459,385,571","15,966,649,370","20,631,219,762","15,510,324,099","15,295,635,624","12,408,647,780","11,379,222,222","7,034,219,713","8,881,785,938","12,794,192,334","13,829,744,879","9,018,243,044","11,681,494,637","11,250,327,988","10,682,045,258","12,257,418,326","13,182,979,784","14,803,189,093","17,646,503,525","21,457,470,203","26,524,538,566","35,822,408,612","45,898,948,564","54,526,580,232","53,150,209,168","65,634,109,237","67,327,289,320","62,688,889,673","66,480,141,187","73,814,947,341","84,066,770,983",
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,"792,824,703","836,493,104","857,426,089","886,387,335","939,145,912","955,834,760","984,942,842","984,605,218","1,034,293,671","983,621,121","1,024,832,778","1,058,120,594","1,280,328,105","1,471,913,586","1,658,273,944","2,235,746,641","2,266,860,710","2,320,786,618","2,591,178,825","3,226,677,957","3,503,282,842","3,176,771,658","3,109,677,903","2,774,198,931","2,705,535,968","2,962,200,082","4,189,860,373","5,040,708,746","4,985,152,888","4,913,065,118","5,716,644,525","5,617,236,033","6,004,885,321","5,678,827,999","3,877,196,915","4,878,719,133","5,065,830,414","4,672,503,920","5,030,344,074","5,144,045,360","4,679,604,754","4,877,602,060","5,333,862,371","6,858,952,880","8,031,344,381","8,707,015,771","9,358,710,935","11,284,603,071","13,386,345,215","12,812,994,419","12,932,428,288","14,440,676,929","14,045,681,414","14,951,667,194","15,657,551,477","13,779,570,706",
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,"704,453,107","764,298,138","825,874,494","917,210,032","893,722,818","974,186,784","1,095,902,965","1,237,415,176","1,425,020,122","1,659,044,471","1,919,496,192","2,262,529,370","2,719,900,396","3,693,760,000","5,216,837,422","5,633,455,805","6,326,445,458","6,617,425,714","7,515,823,694","9,294,553,436","11,893,624,074","14,171,752,830","16,078,932,759","17,775,115,135","19,735,453,641","19,138,445,912","18,569,643,987","20,897,470,244","25,337,427,488","30,423,195,895","36,152,800,270","45,474,442,836","52,156,414,979","60,644,572,348","73,777,792,327","87,890,009,877","96,403,758,865","100,164,000,000","85,707,636,233","86,283,126,844","95,833,932,715","89,286,208,629","91,941,192,896","97,001,377,569","114,189,000,000","127,418,000,000","147,797,000,000","179,981,000,000","192,226,000,000","192,408,000,000","236,422,000,000","275,221,000,000","289,269,000,000","300,288,000,000","306,344,000,000","292,739,000,000",
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,"25,203,524","28,084,253","28,606,411",,"50,056,883","40,606,712","55,272,109","84,539,332","74,617,096","83,099,108","93,147,039","111,022,090","151,270,208","168,715,353","187,313,261","188,446,092","180,219,398","252,806,783","232,306,861","210,737,870","238,606,300","310,684,274","332,286,761","302,515,027","320,355,091","378,778,047","410,923,236","464,756,639","519,334,097","565,163,751","567,919,503","471,177,008","482,214,092","435,101,218","400,464,594","341,663,056","332,736,307","375,109,694","413,911,362","456,707,935","516,074,229","608,292,552","597,762,271","671,585,232","886,503,124","1,025,124,684","1,059,695,156","1,158,190,175","1,156,834,751",
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,"322,009,472","327,834,681","342,721,580","348,546,952","371,848,115","359,379,856","375,479,850","348,795,303","329,860,092","408,690,164","434,410,374","419,549,425","465,381,090","575,230,234","648,590,643","679,335,901","594,895,672","691,777,758","960,728,339","1,109,374,722","1,100,685,845","1,114,830,472","1,295,361,886","995,104,305","1,087,471,862","856,890,499","490,181,457","701,307,602","1,055,083,945","932,974,412","649,644,827","779,981,459","679,997,998","768,812,335","911,915,971","870,758,739","941,742,153","850,218,034","672,375,927","669,384,769","635,874,002","1,079,478,388","1,239,004,288","1,371,442,566","1,431,208,677","1,627,854,495","1,885,112,202","2,158,496,873","2,505,458,705","2,489,985,963","2,616,610,911","2,985,556,819","3,853,432,409","4,958,754,472","5,005,662,071","4,474,689,706",
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"877,720,000","929,520,000","976,200,000","1,009,760,100","1,049,400,000","1,132,920,000","1,186,120,000","1,263,720,000","1,442,320,000","1,665,880,000","1,884,120,100","2,328,280,100","2,941,640,100","3,127,960,000","3,463,639,900","3,573,959,900","3,437,200,200","3,399,189,100","3,506,347,800","3,661,683,400","3,800,368,600","3,771,663,200","3,958,045,800","4,189,880,000","4,372,215,300","4,800,900,000","5,311,000,000","5,954,700,000","6,938,000,000","8,085,600,000","9,500,500,000","10,315,500,000","11,134,700,000","12,008,400,000","12,464,700,000","13,134,100,000","13,812,700,000","14,306,700,000","15,046,700,000","15,798,300,000","17,093,800,000","18,550,700,000","20,104,900,000","21,431,000,000","20,661,000,000","21,418,300,000","23,139,000,000","23,813,600,000","24,350,900,000","25,054,200,000","25,850,200,000",
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"853,373,880","773,907,642","815,205,233","879,957,210","1,122,981,525","1,317,357,835","1,375,416,604","1,469,000,145","1,687,567,364","1,899,879,955",,,,,,,,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,352,000,000","5,707,000,000","5,953,000,000",
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,750,000,000","20,948,677,840","24,147,996,550","18,284,194,680","18,409,364,147","6,540,247,190","12,267,175,481","16,116,843,146","21,188,704,081","24,861,483,281","26,252,007,830","30,607,991,862","40,289,556,656","49,259,526,053","42,616,653,300","39,460,357,731","46,466,728,667","40,742,313,861","45,519,650,911","44,210,806,366","36,513,027,128",
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,"27,066,363,078","28,577,330,511","30,479,365,158","32,742,248,338","35,677,181,297","38,772,064,958","41,665,734,681","42,416,748,538","45,033,358,899","51,008,181,023","61,329,046,455","61,561,273,960","69,564,316,781","89,128,092,995","117,216,000,000","129,286,000,000","142,374,000,000","154,777,000,000","171,018,000,000","208,543,000,000","268,027,000,000","271,616,000,000","251,795,000,000","236,414,000,000","227,922,000,000","212,648,000,000","235,442,000,000","279,360,000,000","292,447,000,000","305,947,000,000","306,502,000,000","318,867,000,000","314,961,000,000","303,293,000,000","297,567,000,000","336,812,000,000","348,484,000,000","360,417,000,000","339,912,000,000","342,542,000,000","367,066,000,000","341,631,000,000","366,097,000,000","467,773,000,000","581,768,000,000","684,119,000,000","798,450,000,000","928,047,000,000","1,059,130,000,000","1,012,100,000,000","1,354,420,000,000","1,526,130,000,000","1,594,840,000,000","1,677,320,000,000","1,753,060,000,000","1,571,430,000,000",
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,550,136,279","12,231,362,023","15,727,363,443","17,826,697,892","10,368,813,559","13,257,635,695","13,282,084,034","9,015,221,096",
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,"27,076,572,682","28,586,798,907","30,489,798,538","32,753,867,857","35,690,109,141","38,784,761,829","41,678,989,164","42,430,113,037","45,045,661,242","51,020,025,783","61,341,681,331","61,578,076,236","69,590,228,793","89,158,477,160","117,250,000,000","129,324,000,000","142,411,000,000","154,830,000,000","171,094,000,000","208,663,000,000","268,161,000,000","271,759,000,000","251,932,000,000","236,551,000,000","228,065,000,000","212,813,000,000","235,647,000,000","279,606,000,000","292,729,000,000","306,251,000,000","306,872,000,000","319,243,000,000","315,397,000,000","303,770,000,000","298,057,000,000","337,323,000,000","348,990,000,000","360,984,000,000","340,525,000,000","343,170,000,000","367,685,000,000","342,259,000,000","366,800,000,000","468,483,000,000","582,612,000,000","685,043,000,000","799,471,000,000","929,084,000,000","1,060,100,000,000","1,012,950,000,000","1,355,390,000,000","1,527,190,000,000","1,595,980,000,000","1,678,740,000,000","1,754,490,000,000","1,572,870,000,000",
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"7,828,871,569","8,809,309,438","10,397,079,016","12,951,703,516","20,132,270,539","22,913,677,942","26,188,263,336","29,741,973,803","31,948,345,378","39,671,928,887","52,586,910,355","54,338,307,833","54,056,640,935","52,283,410,673","51,850,327,159","49,881,603,092","48,881,357,406","55,849,877,216","61,539,738,259","64,029,516,397","74,058,567,962","75,443,039,458","80,290,879,344","78,525,097,382","82,828,881,501","93,938,625,841","99,925,133,194","105,367,000,000","105,751,000,000","113,370,000,000","125,931,000,000","126,224,000,000","135,248,000,000","161,764,000,000","194,771,000,000","232,344,000,000","269,120,000,000","322,358,000,000","388,025,000,000","330,416,000,000","378,924,000,000","463,285,000,000","484,196,000,000","504,038,000,000","520,631,000,000","447,702,000,000",
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,230,284","80,531,992","96,343,906","105,360,802","126,194,166","134,441,117","145,827,430","189,595,284","192,558,290","195,176,113","239,986,644","265,592,760","305,632,896","337,413,477",,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,"93,850,000","98,400,000","103,500,000","110,000,000","120,850,000","138,650,000","171,100,000","198,450,000","220,600,000","233,450,000","247,150,000","270,650,000","287,600,000","305,300,000","368,600,000","465,000,000","505,500,000","641,000,000","735,500,000","783,000,000","794,900,000","889,050,000","915,150,000","883,600,000","864,150,000","873,250,000","891,000,000","979,850,000","1,160,900,000","542,520,000","388,300,000","448,300,000","404,600,000","428,794,118","605,492,537","693,970,588","860,630,923","929,607,500","945,000,000","885,444,186","892,164,394","763,465,551","1,078,402,128","1,271,196,078","1,484,092,538","1,793,776,693","2,626,380,435","2,936,612,022","3,532,969,035","3,875,409,836","4,368,398,048","4,422,276,622","4,980,000,000","5,130,909,091","5,210,303,030","4,877,888,604",
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,694,544,693","14,213,045,494","15,431,288,006","16,452,201,101","20,079,363,626","25,733,043,137","27,821,913,815","27,660,149,541","29,828,899,206","30,415,095,887","29,114,875,622","30,703,017,450","35,083,608,131","46,731,767,494","57,240,535,138","62,493,023,256","70,388,970,016","86,072,414,454","100,077,000,000","88,661,433,732","89,254,437,086","97,919,794,273","93,049,717,830","98,028,544,875","100,253,000,000","86,581,789,952",
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,273,048,928","21,480,028,329","20,749,144,658","22,125,432,776","22,689,993,408","20,342,197,589","20,875,389,931","23,563,581,047","29,697,443,017","34,470,229,198","36,346,971,770","39,587,730,523","48,114,700,246","55,589,863,776","50,244,790,220","48,016,423,841","51,287,600,778","46,240,004,973","47,675,792,660","49,491,396,798","42,746,980,843",
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,"14,842,870,293","16,147,160,123","17,511,477,311","18,954,132,366","21,137,242,561","23,260,320,646","25,302,033,132","27,463,409,202","29,143,383,491","31,649,203,886","37,555,366,021","40,980,345,656","48,263,914,959","58,567,384,059","65,082,581,295","81,716,751,698","88,102,107,647","93,136,775,103","102,970,000,000","121,647,000,000","140,089,000,000","127,858,000,000","112,768,000,000","103,534,000,000","107,662,000,000","112,514,000,000","148,376,000,000","180,429,000,000","204,068,000,000","214,875,000,000","258,154,000,000","270,363,000,000","280,312,000,000","209,951,000,000","226,080,000,000","264,052,000,000","288,104,000,000","264,478,000,000","266,800,000,000","270,848,000,000","259,802,000,000","239,917,000,000","263,926,000,000","331,109,000,000","381,705,000,000","389,042,000,000","420,032,000,000","487,816,000,000","513,966,000,000","429,657,000,000","488,379,000,000","563,113,000,000","543,881,000,000","578,742,000,000","571,101,000,000","492,618,000,000",
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,"35,076,846","43,026,043","45,927,962","54,129,438","64,980,554","70,279,972","76,859,969","74,759,970","79,799,968","105,419,958","112,139,955","136,462,081","146,740,390","221,915,096","264,320,940","288,299,884","272,550,000","304,060,000","340,630,000","412,094,078","542,007,473","571,514,416","537,568,142","555,336,146","494,483,241","361,012,319","449,140,384","584,125,997","692,026,607","696,921,410","1,114,694,112","1,156,141,998","1,284,766,234","1,357,206,996","1,419,293,455","1,698,982,438","1,602,760,100","1,716,699,913","1,576,904,292","1,547,884,442","1,524,496,383","1,349,339,652","1,224,226,095","1,854,032,546","2,420,645,241","2,584,089,444","2,947,943,587","3,053,808,159","3,019,779,209","3,144,671,159","3,527,776,867","4,963,056,465","4,912,817,418","4,562,432,041","4,412,891,833","4,060,072,444",
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,"12,012,025","11,592,024","12,642,027","13,923,029","15,393,032","15,603,033","16,443,035","16,632,033","16,074,027","16,452,028","18,432,031","21,965,952","30,645,121","36,896,278","43,134,499","47,803,146","49,278,980","64,526,399","85,552,370","127,261,099","147,357,223","154,902,869","147,912,070","146,712,851","151,313,242","168,887,539","207,850,624","249,267,040","283,828,769","304,832,867","368,584,759","374,359,556","433,667,194","473,916,820","486,451,205","508,221,508","503,068,472","562,958,837","608,369,282","622,985,494","614,879,765","622,262,057","697,518,248","705,704,816","839,319,927","919,103,255","1,016,418,229","1,033,561,654","967,199,594","847,397,850","969,936,525","1,065,826,670","1,134,267,367","1,411,061,261","1,422,530,792","1,437,722,206",
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,"857,704,432","945,244,992","1,110,565,864","1,200,447,429","1,339,494,290","1,472,036,551","1,342,287,557","1,580,229,795","1,753,746,370","2,245,011,572","2,140,383,696","2,589,851,693","3,059,682,162","3,239,488,105","5,159,557,176","6,826,980,767","7,633,528,921","7,696,011,360","9,275,203,106","9,929,682,184","13,062,421,025","15,518,199,247","16,298,905,397","17,589,184,557","17,503,082,982","16,403,544,511","13,293,209,270","11,356,215,713","10,577,042,355","9,853,396,226","12,308,624,284","12,981,833,333","13,253,565,899","13,695,962,019","10,122,020,000","11,396,706,587","13,789,560,878","14,505,233,969","15,200,846,138","15,873,875,969","19,325,894,913","21,099,833,784","21,582,248,882","21,828,144,686","25,086,930,693","28,858,965,517","33,332,844,575","40,405,006,007",,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,"313,582,728","333,975,337","357,635,714","371,767,003","392,247,518","416,926,303","432,794,923","449,826,323","453,980,097","471,635,621","469,266,737","501,866,731","585,427,546","647,199,483","652,532,796","864,602,103","866,044,961","935,360,466","1,113,920,123","1,004,316,495","1,033,002,402","876,937,560","834,369,860","832,415,806","919,103,735","1,033,069,710","1,067,828,247","1,163,426,851","1,482,597,299","1,433,686,310","1,738,605,558","1,877,138,042","1,881,847,677","1,463,251,055","1,179,837,955","1,445,919,970","1,607,345,450","1,544,689,503","1,744,794,457","1,534,673,583","1,385,058,162","1,709,347,793","1,987,622,279","2,736,666,516","4,414,929,220","6,646,663,021","7,422,102,520","8,638,711,757","10,351,933,632","9,253,484,290","10,657,705,072","12,156,380,062","12,368,070,169","12,949,854,263","13,922,223,234","10,888,798,114",
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,"79,961,009,898","70,155,526,860","64,213,507,312","69,487,435,621","80,631,343,506","94,128,466,584","102,995,000,000","99,787,455,298","100,775,000,000","113,153,000,000","126,131,000,000","135,549,000,000","153,671,000,000","193,775,000,000","219,124,000,000","246,321,000,000","250,375,000,000","289,633,000,000","282,165,000,000","327,203,000,000","378,979,000,000","405,623,000,000","422,873,000,000","443,126,000,000","479,048,000,000","524,018,000,000","520,628,000,000","514,409,000,000","575,249,000,000","623,847,000,000","669,466,000,000","729,275,000,000","815,521,000,000","883,318,000,000","1,062,730,000,000","1,311,700,000,000","1,506,610,000,000","1,560,100,000,000","1,429,290,000,000","1,571,800,000,000","1,731,460,000,000","1,844,520,000,000","2,041,160,000,000","2,306,870,000,000","2,675,210,000,000","3,092,490,000,000","3,719,870,000,000","4,702,570,000,000","5,943,650,000,000","6,439,140,000,000","7,805,160,000,000","9,535,530,000,000","10,634,200,000,000","11,714,600,000,000","12,589,500,000,000","13,042,500,000,000",
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"955,623,000,000","1,016,060,000,000","1,007,870,000,000","943,007,000,000","930,070,000,000","835,250,000,000","916,218,000,000","944,854,000,000","977,582,000,000","938,694,000,000","812,583,000,000","885,523,000,000","903,338,000,000","1,013,220,000,000","1,246,210,000,000","1,608,510,000,000","2,012,440,000,000","2,435,700,000,000","3,127,800,000,000","3,867,120,000,000","3,060,630,000,000","3,592,530,000,000","4,347,640,000,000","4,489,930,000,000","4,700,540,000,000","4,457,240,000,000","3,411,290,000,000",
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,"121,128,072","126,396,469","132,237,468","143,255,813","166,104,078","187,300,310","216,136,232","231,706,440","241,956,917","267,732,473","253,976,592","286,537,570","335,677,600","406,479,937","560,437,818","617,321,668","619,375,149","777,435,063","824,263,987","891,775,721","1,136,409,054","962,347,169","821,652,037","765,746,518","718,149,016","762,359,786","1,060,911,724","1,249,099,286","1,378,847,400","1,352,949,665","1,628,427,587","1,602,299,863","1,692,959,110","1,233,496,846","982,624,325","1,309,382,885","1,465,448,290","1,498,950,899","1,587,345,951","1,576,094,566","1,294,250,233","1,332,328,999","1,474,630,207","1,673,690,430","1,937,074,572","2,115,154,262","2,202,809,251","2,523,462,557","3,163,416,242","3,163,000,529","3,172,945,645","3,756,023,160","3,866,617,463","4,081,112,865","4,482,535,926","4,002,723,817",
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,"2,760,750,921","3,034,037,872","3,308,912,930","3,540,403,470","3,889,130,442","4,388,937,645","5,279,230,812","5,638,461,437","6,081,009,422","6,695,336,561","7,086,538,431","7,375,000,024","8,177,872,958","10,838,593,717","13,702,998,648","14,882,770,239","16,985,208,712","19,779,312,336","24,006,567,108","27,371,650,353","32,353,514,502","34,846,038,518","36,589,772,337","40,042,798,315","41,797,647,303","38,900,711,298","43,096,774,497","50,535,445,680","61,667,254,411","72,250,747,142","85,343,189,321","98,234,695,722","111,453,000,000","128,890,000,000","146,683,000,000","169,279,000,000","183,035,000,000","150,180,000,000","113,676,000,000","126,669,000,000","126,392,000,000","120,297,000,000","134,301,000,000","152,281,000,000","172,895,000,000","189,318,000,000","221,758,000,000","262,943,000,000","291,383,000,000","281,575,000,000","340,924,000,000","370,609,000,000","397,291,000,000","419,889,000,000","404,320,000,000","395,282,000,000",
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,629,395,066","2,535,545,389","1,909,246,641","1,646,693,875","1,346,074,461","1,231,523,105","1,043,893,063","921,843,116","1,320,126,665","1,086,567,368","860,550,294","1,080,774,006","1,221,113,795","1,554,125,543","2,076,148,710","2,312,344,311","2,830,228,903","3,719,515,379","5,161,298,559","4,979,471,964","5,642,221,529","6,522,755,783","7,633,036,366","8,506,674,783","9,236,309,138","7,853,450,374",
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,331,358,820","3,010,982,414","3,006,988,217","3,189,539,641","3,208,098,919","3,200,539,816","3,179,225,949","2,561,118,608","2,482,228,440","2,379,281,768","2,450,084,970","2,605,688,065","2,450,686,660","2,904,662,605","3,534,771,969","4,462,028,989","5,977,440,583","6,838,351,088","8,104,355,717","10,277,598,152","12,664,165,103","19,271,523,179","20,214,385,965","22,583,157,895","29,233,333,333","35,164,210,526","39,197,543,860","43,485,614,035","37,334,232,257",
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,"76,294,683,877","80,912,698,561","93,221,640,499","93,234,359,808","103,771,000,000","111,957,000,000","122,734,000,000","125,323,000,000","134,790,000,000","150,849,000,000","163,840,000,000","182,353,000,000","204,731,000,000","270,154,000,000","354,209,000,000","370,657,000,000","413,056,000,000","455,715,000,000","515,114,000,000","614,844,000,000","733,349,000,000","848,081,000,000","789,449,000,000","694,606,000,000","680,389,000,000","700,549,000,000","710,757,000,000","747,080,000,000","855,932,000,000","938,760,000,000","1,097,570,000,000","1,368,760,000,000","1,286,910,000,000","1,489,810,000,000","1,711,420,000,000","1,824,400,000,000","1,972,020,000,000","2,161,150,000,000","2,170,800,000,000","1,944,660,000,000","2,151,960,000,000","2,085,300,000,000","1,852,650,000,000","1,906,640,000,000","2,212,240,000,000","2,696,030,000,000","3,171,500,000,000","3,760,360,000,000","4,393,870,000,000","4,115,900,000,000","5,142,630,000,000","5,860,680,000,000","5,906,830,000,000","6,052,310,000,000","6,020,940,000,000","5,114,810,000,000",
